1414223680; 5
1389255066; 5
1392326108; 5
1393095398; 5
1415889598; 5
1397045992; 5
1408630670; 5
1404437390; 5
1575953058; 5
1424630180; 5
1448740514; 5
1436477276; 5
1451475768; 5
1450054286; 5
1455492986; 5
107938252; 5
111621838; 5
1507729512; 5
1461218344; 5
1475588594; 5
1473173100; 5
1501889912; 5
1489599318; 5
1502203126; 5
110884070; 5
1574972142; 5
1513078626; 5
1514220072; 5
1517069882; 5
1539891052; 5
1528524064; 5
1529205158; 5
1526611494; 5
1578117132; 5
1550752664; 5
1559991360; 5
1568671308; 5
1566263848; 5
1567984798; 5
1568233838; 5
1835453828; 5
1590492778; 5
1593988032; 5
1593512816; 5
1613065958; 5
1595033590; 5
1606629396; 5
1597953274; 5
1640453796; 5
1612990112; 5
1628713082; 5
1623532416; 5
1638091670; 5
1634742434; 5
1636654000; 5
1629105152; 5
1693528914; 5
1637146108; 5
1651184400; 5
1657653596; 5
1669539104; 5
1653008752; 5
1667503616; 5
1665643128; 5
1679825276; 5
1678089690; 5
1675616388; 5
1673738820; 5
1688750436; 5
1681149746; 5
1678894612; 5
1690464948; 5
1841143406; 5
1693190890; 5
1706883188; 5
1707355092; 5
1736015810; 5
1729047978; 5
1733030656; 5
1729545774; 5
1768524780; 5
1737053822; 5
1749080038; 5
1740224144; 5
1773751506; 5
1755637558; 5
1769780770; 5
1768125914; 5
1841121510; 5
1783099962; 5
1786855188; 5
1787859808; 5
1792162744; 5
1786775542; 5
1789116696; 5
1795464708; 5
1836772070; 5
1812062268; 5
1820838920; 5
1814132984; 5
1825283258; 5
1818536084; 5
1831420218; 5
1834869614; 5
2449608584; 5
1836646022; 5
1839319856; 5
1849627034; 5
1875305104; 5
1853426672; 5
1875686538; 5
1877083334; 5
1938706382; 5
1896827300; 5
1916169476; 5
1902640916; 5
1924543692; 5
1908787546; 5
1929094788; 5
1918701564; 5
1992564426; 5
1939627786; 5
1948793266; 5
1948678678; 5
1955152148; 5
1953348296; 5
1959751948; 5
1948813418; 5
1992708282; 5
1961286700; 5
1974788542; 5
1962644680; 5
1991383774; 5
1972470774; 5
1976240134; 5
1986945310; 5
2155347922; 5
2009795154; 5
2010283660; 5
2022258212; 5
2010528862; 5
2025558042; 5
2021090774; 5
2063797490; 5
2027375602; 5
2031747856; 5
2030861562; 5
2066671098; 5
2047261768; 5
2052977020; 5
2052533192; 5
2151082744; 5
2072826990; 5
2083422166; 5
2083219182; 5
2096773444; 5
2086540126; 5
2103482738; 5
2098172732; 5
2143698716; 5
2109666880; 5
2120515722; 5
2114214790; 5
2142755222; 5
2131469482; 5
2141491788; 5
2143396126; 5
2456020902; 5
2158959950; 5
2171528886; 5
2167209216; 5
2177067142; 5
2163199326; 5
2178730612; 5
2182185926; 5
2217167972; 5
2190841662; 5
2207954194; 5
2191984688; 5
2220159854; 5
2211849026; 5
2219066902; 5
2205152202; 5
120583344; 5
123605546; 5
136376598; 5
2306799026; 5
2250289514; 5
2243647188; 5
2271782294; 5
2254452424; 5
2262384550; 5
2261833082; 5
2303813972; 5
2280876706; 5
2287089184; 5
2281297296; 5
2300541432; 5
2294960252; 5
2302763292; 5
2293432154; 5
2455834738; 5
2300156260; 5
2328071566; 5
2318822466; 5
2339679904; 5
2326282286; 5
2333423552; 5
2322824344; 5
2362305872; 5
2351174868; 5
2353517026; 5
2353484238; 5
2364639124; 5
2366156174; 5
2371584620; 5
2371316542; 5
2451837750; 5
2379199438; 5
2400041534; 5
2401981628; 5
2404561288; 5
50705338; 5
2415741272; 5
2409299338; 5
2441482844; 5
131756532; 5
2423629188; 5
2422409758; 5
2454517866; 5
2435206532; 5
2453662046; 5
2438041026; 5
140026078; 5
142992748; 5
144126810; 5
155648648; 5
161523490; 5
168939302; 5
204184414; 5
239009778; 5
163162702; 5
173222434; 5
175745702; 5
189168074; 5
205732448; 5
210043490; 5
212216754; 5
211826108; 5
217222092; 5
224735452; 5
224271424; 5
242856310; 5
249471332; 5
265996892; 5
276875536; 5
249458014; 5
269353182; 5
273086998; 5
269297218; 5
296958976; 5
287610494; 5
299946836; 5
304651526; 5
487049366; 5
335324850; 5
348352084; 5
352963562; 5
376753148; 5
376989094; 5
381711964; 5
379660510; 5
420356610; 5
8305536; 5
405652366; 5
404959738; 5
441945860; 5
440794494; 5
446576414; 5
453416616; 5
561808924; 5
493772254; 5
519584282; 5
521712622; 5
540618952; 5
537503544; 5
548529940; 5
550044324; 5
595908728; 5
576864898; 5
591628288; 5
592092598; 5
621560448; 5
604628468; 5
629101996; 5
633790348; 5
979404496; 5
665758876; 5
700501406; 5
703150728; 5
735742256; 5
716850038; 5
747263720; 5
748827006; 5
790762008; 5
766562146; 5
790763432; 5
792455682; 5
807313854; 5
804108266; 5
813125642; 5
814144428; 5
899102368; 5
837371530; 5
852496018; 5
849783700; 5
882236442; 5
873016786; 5
881993358; 5
889173236; 5
932932276; 5
910396080; 5
929497274; 5
930253192; 5
957002672; 5
953205950; 5
962445938; 5
966790888; 5
1116838142; 5
996475426; 5
1006030766; 5
1004766444; 5
1031707908; 5
1016690830; 5
1034946528; 5
1036117786; 5
1090083842; 5
1063470186; 5
1090904460; 5
1088827356; 5
1100422608; 5
1103456792; 5
1107591722; 5
1112285086; 5
1177480814; 5
1126309942; 5
1139088724; 5
1136208736; 5
1153980518; 5
1153975904; 5
1164130882; 5
1168723150; 5
1230582474; 5
1188403400; 5
1206080528; 5
1210222130; 5
1244974850; 5
1234398502; 5
1255105072; 5
1249163140; 5
1842769184; 5
1274638812; 5
1279784740; 5
1296523606; 5
1314355474; 5
27231952; 5
1328188274; 5
1327506158; 5
1385968484; 5
1350099928; 5
1370322058; 5
1369065316; 5
1394956604; 5
1396350512; 5
1400328664; 5
1399818792; 5
1508423380; 5
1428237378; 5
1450362640; 5
1450046134; 5
1478123446; 5
1462109958; 5
1488098986; 5
1489595758; 5
1547089168; 5
1517276452; 5
1522719392; 5
1527336030; 5
1554584760; 5
32030026; 5
1568892738; 5
1571506906; 5
1692801248; 5
1588354522; 5
1594031798; 5
1607294392; 5
1633099136; 5
1612393462; 5
1634452518; 5
1634655738; 5
1669911686; 5
1652438438; 5
1662286096; 5
1666692206; 5
1683644078; 5
1672737282; 5
1682994220; 5
35597206; 5
1778952150; 5
1703789826; 5
1727768502; 5
1723223076; 5
1754529476; 5
1735595856; 5
1762330388; 5
1760487874; 5
1813454136; 5
1787702116; 5
1787033646; 5
1792559608; 5
1820887102; 5
1816841352; 5
1828099392; 5
1815853110; 5
